round,assay,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
16,TA100_S9,0.8735632183908046,0.830925925925926,0.8508771929824561,0.7185185185185186,0.915493827160494,0.7791164658634538,0.6962790980740743
16,TA1535,0.9477911646586346,0.854441382234471,0.7647058823529411,0.7358490566037735,0.980241679033284,0.7499999999999999,0.7210302872553598
16,TA1535_S9,0.953091684434968,0.8350104821802935,0.7948717948717948,0.6888888888888889,0.9308176100628932,0.7380952380952379,0.7146790401950244
16,TA97,0.9047619047619048,0.726063829787234,0.55,0.5,0.8718568665377175,0.5238095238095238,0.4716931215269698
16,TA97_S9,0.9009900990099008,0.7707442258340462,0.8,0.5714285714285714,0.9637296834901624,0.6666666666666666,0.6223358494399909
16,TA98,0.9148446490218642,0.8605412291877169,0.8666666666666667,0.7572815533980582,0.9480077318455388,0.8082901554404144,0.7567099448132762
16,TA98_S9,0.9050554870530211,0.8605689501211891,0.8465608465608465,0.7692307692307693,0.948885380788366,0.8060453400503779,0.744873545049302
16,TA1537,0.9471153846153846,0.8246790373720048,0.8974358974358975,0.660377358490566,0.9805603201829616,0.7608695652173912,0.7428010586676156
16,TA1537_S9,0.95,0.8432929150127779,0.902439024390244,0.6981132075471698,0.9791745962699144,0.7872340425531914,0.7674646057221524
16,TA102,0.8579545454545454,0.7620250795433277,0.71875,0.5897435897435898,0.8959386112670784,0.6478873239436619,0.5642989069539838
16,TA102_S9,0.915032679738562,0.7593521897810219,0.6,0.5625,0.8864051094890509,0.5806451612903225,0.5337710520628773
17,TA100,0.8843243243243243,0.8508114427176454,0.8127490039840638,0.7727272727272727,0.9282251409709804,0.7922330097087379,0.7125898474838684
17,TA100_S9,0.8689655172413793,0.8326851851851852,0.8223140495867769,0.737037037037037,0.9173703703703704,0.7773437500000001,0.6869631792402925
17,TA1535,0.9518072289156626,0.8400678397286411,0.8222222222222222,0.6981132075471698,0.980496078015688,0.7551020408163266,0.73157379499366
17,TA1535_S9,0.9552238805970148,0.8461215932914046,0.8,0.7111111111111111,0.945754716981132,0.7529411764705882,0.7299434793229969
17,TA97,0.923809523809524,0.7768375241779497,0.65,0.5909090909090909,0.8994197292069632,0.6190476190476191,0.5776348921373052
17,TA97_S9,0.9108910891089108,0.8218990590248075,0.7741935483870968,0.6857142857142857,0.9615055603079556,0.7272727272727272,0.6760254695136738
17,TA98,0.8998849252013809,0.8457181976599453,0.8181818181818182,0.7427184466019418,0.940649299301498,0.7786259541984734,0.7155329203963201
17,TA98_S9,0.8951911220715166,0.8728313560403113,0.7782805429864253,0.8269230769230769,0.9405616150019136,0.8018648018648017,0.731325315201701
17,TA1537,0.9591346153846154,0.8718488486927596,0.9090909090909092,0.7547169811320755,0.9804043869223972,0.8247422680412373,0.8062874054229641
17,TA1537_S9,0.95,0.8832581153825241,0.8235294117647058,0.7924528301886793,0.9773802403349464,0.8076923076923077,0.7791592412791386
17,TA102,0.8352272727272727,0.7199139060452928,0.6666666666666666,0.5128205128205128,0.887329215796369,0.5797101449275363,0.4857784221604845
17,TA102_S9,0.9411764705882352,0.8291514598540146,0.7333333333333333,0.6875,0.8900547445255474,0.7096774193548386,0.6774244750454987
18,TA100,0.8789189189189189,0.8493043139412277,0.7923076923076923,0.7803030303030303,0.9228441754916792,0.7862595419847329,0.7018416566156221
18,TA100_S9,0.8551724137931035,0.8287962962962963,0.7706766917293233,0.7592592592592593,0.913493827160494,0.7649253731343284,0.6603210347998986
18,TA1535,0.9457831325301204,0.8366970532117871,0.7708333333333334,0.6981132075471698,0.975238499046004,0.7326732673267327,0.7036559685952917
18,TA1535_S9,0.9658848614072496,0.8520178197064989,0.9142857142857144,0.7111111111111111,0.9287735849056604,0.8,0.7890507602934079
18,TA97,0.9333333333333332,0.8022243713733075,0.7,0.6363636363636364,0.8928916827852997,0.6666666666666666,0.6306057774424729
18,TA97_S9,0.9009900990099008,0.7707442258340462,0.8,0.5714285714285714,0.9594525235243798,0.6666666666666666,0.6223358494399909
18,TA98,0.8929804372842347,0.8378472374760211,0.7989417989417991,0.7330097087378641,0.9448300604782616,0.7645569620253165,0.6965549514214544
18,TA98_S9,0.9087546239210852,0.8803777586426841,0.8221153846153846,0.8221153846153846,0.9480801122592168,0.8221153846153845,0.7607555172853678
18,TA1537,0.9278846153846154,0.7492073392587972,0.8709677419354839,0.5094339622641509,0.9763501221477208,0.6428571428571428,0.632806395354278
18,TA1537_S9,0.945,0.8164319504105269,0.9189189189189191,0.6415094339622641,0.982980805828938,0.7555555555555555,0.7405575627922645
18,TA102,0.8409090909090909,0.7052217855137564,0.72,0.4615384615384616,0.8826501965188097,0.5625,0.4883009470646097
18,TA102_S9,0.9215686274509804,0.8182025547445255,0.6111111111111112,0.6875,0.8736313868613139,0.6470588235294118,0.6044366583571323
19,TA100,0.8864864864864865,0.8386741851189657,0.8533333333333334,0.7272727272727273,0.931176362719479,0.7852760736196321,0.7129753323372549
19,TA100_S9,0.8425287356321839,0.7799074074074074,0.8341708542713567,0.6148148148148148,0.9152592592592592,0.7078891257995735,0.6166150156361129
19,TA1535,0.9578313253012049,0.8600593597625609,0.8478260869565217,0.7358490566037735,0.982743269026924,0.7878787878787878,0.7669621072842777
19,TA1535_S9,0.9594882729211088,0.8484800838574423,0.8421052631578947,0.7111111111111111,0.939727463312369,0.7710843373493975,0.7522578181885511
19,TA97,0.9095238095238096,0.7889264990328821,0.56,0.6363636363636364,0.8699226305609284,0.5957446808510639,0.5464516823678308
19,TA97_S9,0.8960396039603961,0.7338751069289992,0.85,0.4857142857142857,0.958426005132592,0.6181818181818183,0.5927281599667072
19,TA98,0.903337169159954,0.8596918976701957,0.8080808080808081,0.7766990291262136,0.9460820922842624,0.792079207920792,0.7293855748317728
19,TA98_S9,0.9062885326757091,0.8692714313050134,0.8333333333333334,0.7932692307692307,0.9439580941446614,0.8128078817733991,0.7507635800022094
19,TA1537,0.9543269230769232,0.8610374759602891,0.8863636363636364,0.7358490566037735,0.9770258329435,0.8041237113402062,0.7828448865065569
19,TA1537_S9,0.9425,0.8229840682942744,0.875,0.660377358490566,0.9803708335598934,0.7526881720430108,0.7300162413847741
19,TA102,0.8295454545454546,0.7070933932247799,0.6551724137931034,0.4871794871794872,0.8867677334830619,0.5588235294117647,0.4636936627825886
19,TA102_S9,0.9281045751633988,0.7942518248175183,0.6666666666666666,0.625,0.8585766423357664,0.6451612903225806,0.605597763554188
